cap.disk,mid,score,avl.cpu.min,util.cpu.max,util.cpu.avg,avl.mem.min,util.mem.max,util.mem.avg,avl.disk,util.disk,alv.p,inst.cnt,inst.list
1440,machine_1694,1.0,13,60%,33%,16,75%,75%,1160,19%,6,4,"[60*3,100]"
1440,machine_1695,3.0,4,87%,66%,0,99%,98%,960,33%,7,8,"[60*8]"
1440,machine_1696,1.0,22,31%,29%,22,65%,63%,1040,28%,7,6,"[60*5,100]"
1440,machine_1697,1.1,14,56%,45%,7,89%,86%,960,33%,7,8,"[40,60*6,80]"
1440,machine_1698,1.0,23,29%,20%,16,75%,70%,580,60%,7,6,"[60*4,120,500]"
1440,machine_1700,1.2,12,63%,40%,0,100%,100%,1000,31%,7,6,"[60*4,100*2]"
1440,machine_1701,1.0,23,27%,17%,8,88%,86%,1080,25%,7,6,"[60*6]"
1440,machine_1702,2.5,3,89%,61%,0,100%,100%,980,32%,7,7,"[60*6,100]"
1440,machine_1703,1.6,10,69%,54%,1,99%,95%,860,40%,7,10,"[40,60*9]"
1440,machine_1705,1.2,12,61%,44%,8,88%,85%,1040,28%,7,6,"[60*5,100]"
1440,machine_1706,1.5,8,76%,50%,0,100%,100%,920,36%,7,8,"[40,60*5,80,100]"
1440,machine_1707,1.1,11,66%,42%,3,95%,93%,1020,29%,6,7,"[60*7]"
1440,machine_1708,4.1,0,100%,76%,7,90%,87%,1020,29%,6,7,"[60*7]"
1440,machine_1710,2.1,7,77%,56%,0,100%,100%,1040,28%,7,6,"[60*5,100]"
1440,machine_1711,1.7,5,85%,54%,1,98%,96%,760,47%,7,8,"[40,60*4,100*2,200]"
1440,machine_1712,1.7,8,75%,50%,8,88%,87%,1040,28%,7,6,"[60*5,100]"
1440,machine_1713,1.7,7,79%,52%,8,88%,87%,1140,21%,6,5,"[60*5]"
1440,machine_1714,2.4,1,96%,52%,3,96%,96%,1230,15%,6,2,"[60,150]"
1440,machine_1715,1.4,12,63%,54%,15,77%,77%,1040,28%,7,7,"[40,60*6]"
1440,machine_1716,1.1,11,67%,38%,8,88%,85%,1120,22%,7,5,"[40,60*3,100]"
1440,machine_1717,1.1,14,56%,50%,8,88%,84%,1040,28%,7,7,"[40,60*6]"
1440,machine_1720,1.0,18,44%,26%,40,38%,38%,1340,7%,7,2,"[40,60]"
1440,machine_1721,4.6,3,92%,80%,0,100%,96%,1040,28%,7,6,"[40,60*3,80,100]"
1440,machine_1722,1.0,16,51%,36%,8,88%,85%,1060,26%,7,7,"[40*2,60*5]"
1440,machine_1726,1.0,28,13%,9%,31,52%,51%,1160,19%,7,5,"[40,60*4]"
1440,machine_1727,1.0,18,44%,30%,7,90%,87%,1020,29%,7,6,"[40,60*3,100*2]"
1440,machine_1731,1.0,13,58%,35%,5,92%,92%,1080,25%,7,5,"[60*3,80,100]"
1440,machine_1732,1.0,21,35%,25%,7,90%,85%,1020,29%,7,7,"[60*7]"
1440,machine_1733,1.2,14,57%,47%,0,100%,98%,920,36%,7,8,"[40,60*6,120]"
1440,machine_1735,1.2,10,68%,40%,7,90%,90%,1200,17%,6,4,"[60*4]"
1440,machine_1736,1.0,16,50%,22%,0,100%,99%,1260,13%,6,3,"[60*3]"
1440,machine_1737,1.5,10,68%,52%,0,99%,93%,880,39%,7,9,"[40,60*7,100]"
1440,machine_1739,1.0,14,55%,34%,38,40%,39%,1260,13%,6,3,"[60*3]"
1440,machine_1742,3.8,1,98%,72%,10,84%,82%,1040,28%,7,6,"[60*5,100]"
1440,machine_1744,1.0,15,53%,44%,0,100%,100%,960,33%,7,6,"[40,60*4,200]"
1440,machine_1745,3.3,4,89%,70%,5,92%,91%,920,36%,7,9,"[40,60*8]"
1440,machine_1750,1.4,0,100%,45%,0,100%,98%,1000,31%,7,5,"[60*4,200]"
1440,machine_1751,1.0,20,37%,29%,21,67%,66%,1020,29%,7,7,"[60*7]"
1440,machine_1752,3.9,1,97%,75%,8,88%,85%,1080,25%,7,6,"[60*6]"
1440,machine_1753,1.5,9,71%,51%,0,100%,98%,760,47%,7,7,"[60*5,80,300]"
1440,machine_1754,1.0,18,44%,29%,24,63%,63%,1180,18%,7,4,"[40,60*2,100]"
1440,machine_1758,1.1,14,56%,48%,10,84%,82%,820,43%,7,10,"[40,60*8,100]"
1440,machine_1760,2.1,8,76%,57%,8,88%,88%,1080,25%,7,6,"[60*6]"
1440,machine_1761,2.2,9,71%,62%,7,90%,87%,1120,22%,7,3,"[60*2,200]"
1440,machine_1764,1.4,9,73%,49%,12,81%,79%,940,35%,7,8,"[60*7,80]"
1440,machine_1765,3.4,5,84%,70%,5,92%,86%,1040,28%,7,6,"[60*4,80*2]"
1440,machine_1766,1.5,10,70%,53%,8,88%,88%,1160,19%,7,4,"[60*3,100]"
1440,machine_1767,1.0,17,46%,33%,16,74%,66%,1060,26%,7,6,"[60*5,80]"
1440,machine_1768,2.9,3,92%,64%,0,100%,100%,1080,25%,7,6,"[60*6]"
1440,machine_1769,2.0,8,77%,58%,9,86%,83%,860,40%,7,10,"[40,60*9]"
1440,machine_1771,1.3,8,74%,43%,8,88%,87%,1200,17%,6,4,"[60*4]"
1440,machine_1772,1.0,17,45%,30%,5,93%,93%,1020,29%,7,7,"[60*7]"
1440,machine_1774,2.7,6,80%,64%,8,88%,84%,960,33%,7,5,"[60*3,100,200]"
1440,machine_1777,4.5,0,99%,80%,0,100%,98%,1000,31%,6,7,"[40,60*5,100]"
1440,machine_1778,1.1,7,77%,37%,0,100%,100%,1080,25%,7,6,"[60*6]"
1440,machine_1779,1.0,17,48%,42%,9,85%,85%,1080,25%,7,6,"[60*6]"
1440,machine_1781,1.0,20,38%,24%,8,88%,85%,1060,26%,7,6,"[60*5,80]"
1440,machine_1782,3.5,1,96%,71%,4,94%,91%,1000,31%,7,7,"[40,60*5,100]"
1440,machine_1785,1.0,23,29%,22%,32,50%,44%,1240,14%,7,3,"[60*2,80]"
1440,machine_1788,1.6,11,67%,50%,0,100%,100%,1060,26%,7,7,"[40*2,60*5]"
1440,machine_1789,1.0,20,38%,34%,8,88%,77%,1060,26%,7,7,"[40*2,60*5]"
1440,machine_1793,3.9,1,97%,73%,0,100%,100%,920,36%,7,6,"[60*4,80,200]"
1440,machine_1794,2.6,8,76%,65%,8,88%,87%,820,43%,7,5,"[60*2,100,200*2]"
1440,machine_1795,1.7,9,72%,54%,0,100%,96%,890,38%,7,6,"[40*2,60*2,150,200]"
1440,machine_1797,3.7,0,99%,73%,7,89%,82%,1020,29%,7,7,"[60*7]"
1440,machine_1798,3.2,2,94%,68%,7,90%,89%,1040,28%,7,6,"[60*5,100]"
1440,machine_1802,1.0,18,44%,27%,0,100%,96%,1020,29%,7,7,"[40,60*5,80]"
1440,machine_1804,4.6,2,95%,80%,8,88%,84%,1100,24%,7,5,"[60*4,100]"
1440,machine_1805,1.0,17,47%,26%,0,100%,99%,1160,19%,6,5,"[40,60*4]"
1440,machine_1806,1.0,15,54%,31%,23,65%,64%,1140,21%,6,5,"[60*5]"
1440,machine_1807,1.6,8,76%,49%,5,92%,91%,930,35%,6,7,"[60*6,150]"
1440,machine_1810,1.6,11,64%,52%,35,46%,46%,1200,17%,7,4,"[60*4]"
1440,machine_1811,1.0,22,30%,24%,3,95%,90%,900,38%,7,9,"[60*9]"
1440,machine_1812,1.0,16,50%,36%,0,100%,97%,1040,28%,7,7,"[40,60*6]"
1440,machine_1813,3.8,1,97%,74%,0,100%,99%,1060,26%,7,7,"[40*2,60*5]"
1440,machine_1815,3.7,2,94%,73%,7,90%,90%,1000,31%,7,7,"[40,60*5,100]"
1440,machine_1816,1.0,17,48%,36%,28,56%,52%,1200,17%,7,4,"[60*4]"
1440,machine_1818,2.9,0,100%,63%,6,91%,87%,1080,25%,6,5,"[60*3,80,100]"
1440,machine_1819,1.9,7,78%,56%,6,91%,88%,1020,29%,7,7,"[60*7]"
1440,machine_1820,1.3,7,77%,51%,2,96%,91%,840,42%,7,10,"[60*10]"
1440,machine_1821,1.0,20,39%,28%,8,87%,81%,980,32%,7,8,"[40,60*7]"
1440,machine_1822,1.1,12,64%,39%,19,70%,69%,1080,25%,7,6,"[60*6]"
1440,machine_1823,2.2,2,94%,58%,7,89%,89%,1060,26%,7,6,"[40,60*4,100]"
1440,machine_1824,1.0,15,54%,38%,8,88%,87%,1080,25%,7,6,"[60*6]"
1440,machine_1825,1.0,21,35%,26%,13,80%,79%,1040,28%,7,7,"[40,60*6]"
1440,machine_1828,1.3,12,63%,47%,5,92%,90%,880,39%,7,8,"[60*6,100*2]"
1440,machine_1829,1.0,18,45%,27%,16,75%,71%,1080,25%,7,6,"[60*6]"
1440,machine_1830,2.9,4,86%,66%,7,90%,90%,1080,25%,7,6,"[60*6]"
1440,machine_1831,3.5,3,89%,71%,9,86%,82%,880,39%,7,7,"[60*6,200]"
1440,machine_1832,3.8,1,98%,74%,0,100%,97%,980,32%,7,8,"[40,60*7]"
1440,machine_1833,1.0,22,32%,21%,9,86%,79%,1020,29%,7,7,"[60*7]"
1440,machine_1834,1.1,14,56%,44%,17,73%,73%,1020,29%,7,7,"[60*7]"
1440,machine_1835,2.2,9,70%,60%,5,92%,87%,920,36%,7,8,"[60*7,100]"
1440,machine_1836,1.0,17,48%,42%,1,98%,94%,800,44%,7,9,"[40*2,60*6,200]"
1440,machine_1838,1.3,12,64%,50%,21,68%,61%,1020,29%,7,7,"[60*7]"
1440,machine_1839,1.0,16,49%,21%,8,88%,88%,1120,22%,6,3,"[60*2,200]"
1440,machine_1840,1.0,19,41%,28%,16,75%,72%,980,32%,7,7,"[60*6,100]"
1440,machine_1843,1.0,18,43%,36%,16,75%,75%,1100,24%,7,6,"[40,60*5]"
1440,machine_1845,4.6,2,95%,79%,7,89%,85%,940,35%,7,6,"[60*5,200]"
1440,machine_1846,1.5,11,65%,54%,10,85%,85%,680,53%,7,9,"[40,60*7,300]"
1440,machine_1847,1.1,13,58%,44%,23,64%,64%,1060,26%,7,6,"[40,60*4,100]"
1440,machine_1848,3.7,2,93%,73%,8,88%,88%,1060,26%,7,6,"[40,60*4,100]"
1440,machine_1849,1.0,16,51%,44%,8,88%,88%,1040,28%,7,7,"[40,60*6]"
1440,machine_1850,1.0,16,49%,32%,0,100%,100%,1080,25%,7,6,"[40*2,60*3,100]"
1440,machine_1853,2.4,7,80%,60%,0,100%,97%,980,32%,7,7,"[60*6,100]"
1440,machine_1855,1.0,22,31%,24%,27,57%,48%,940,35%,7,6,"[60*5,200]"
1440,machine_1858,1.0,16,50%,30%,16,75%,75%,1100,24%,7,5,"[60*4,100]"
1440,machine_1859,1.0,20,38%,32%,8,88%,83%,1100,24%,7,6,"[40,60*5]"
1440,machine_1860,1.1,14,57%,43%,24,63%,62%,1260,13%,7,3,"[60*3]"
1440,machine_1861,1.0,21,35%,24%,0,100%,96%,1080,25%,7,6,"[60*6]"
1440,machine_1862,1.0,20,37%,29%,8,88%,83%,1060,26%,7,7,"[40*2,60*5]"
1440,machine_1863,1.0,16,50%,33%,21,67%,67%,1080,25%,7,6,"[60*6]"
1440,machine_1864,1.1,14,58%,39%,7,90%,88%,1000,31%,7,8,"[40*2,60*6]"
1440,machine_1865,1.1,12,64%,38%,6,91%,85%,870,40%,7,8,"[60*7,150]"
1440,machine_1866,2.5,5,83%,62%,0,100%,95%,980,32%,7,7,"[60*6,100]"
1440,machine_1867,1.0,14,58%,41%,0,100%,93%,1080,25%,7,6,"[60*6]"
1440,machine_1872,1.0,14,56%,28%,16,75%,73%,1140,21%,7,4,"[60*2,80,100]"
1440,machine_1873,1.0,16,51%,39%,28,56%,56%,1260,13%,7,3,"[60*3]"
1440,machine_1874,1.0,15,54%,42%,8,88%,87%,1000,31%,7,7,"[40,60*4,80*2]"
1440,machine_1875,1.0,14,56%,41%,0,100%,100%,1100,24%,7,5,"[60*4,100]"
1440,machine_1876,1.3,13,61%,43%,8,88%,88%,1060,26%,7,6,"[40,60*4,100]"
1440,machine_1879,4.3,4,88%,78%,11,83%,80%,1000,31%,7,7,"[40,60*5,100]"
1440,machine_1880,1.8,12,63%,57%,8,88%,87%,1080,25%,7,7,"[40*3,60*4]"
1440,machine_1883,2.2,7,78%,61%,0,100%,97%,1020,29%,7,7,"[60*7]"
1440,machine_1884,1.0,25,22%,14%,40,38%,38%,1260,13%,7,3,"[60*3]"
1440,machine_1885,3.3,4,88%,70%,0,100%,100%,960,33%,7,8,"[40,60*6,80]"
1440,machine_1886,1.0,15,54%,41%,11,83%,77%,1040,28%,7,7,"[40,60*6]"
1440,machine_1888,1.3,10,70%,49%,10,84%,82%,900,38%,6,7,"[40,60*5,200]"
1440,machine_1889,2.4,5,84%,60%,8,88%,87%,1140,21%,5,5,"[60*5]"
1440,machine_1890,1.0,15,55%,45%,5,92%,88%,920,36%,7,9,"[40,60*8]"
1440,machine_1892,1.0,24,25%,17%,8,88%,88%,980,32%,7,5,"[60*3,80,200]"
1440,machine_1893,1.0,18,43%,23%,16,75%,75%,1080,25%,7,6,"[60*6]"
1440,machine_1894,1.0,15,52%,37%,0,100%,91%,980,32%,7,8,"[40,60*7]"
1440,machine_1896,1.5,7,79%,51%,0,100%,99%,1060,26%,7,7,"[40*2,60*5]"
1440,machine_1897,1.1,14,57%,43%,0,100%,100%,940,35%,7,6,"[60*5,200]"
1440,machine_1901,2.1,4,87%,57%,1,99%,94%,1000,31%,7,7,"[60*6,80]"
1440,machine_1902,1.8,9,71%,53%,15,77%,76%,960,33%,7,5,"[60*3,100,200]"
1440,machine_1903,1.0,17,48%,37%,7,90%,87%,1020,29%,7,7,"[40*2,60*4,100]"
1440,machine_1904,1.0,15,53%,42%,11,82%,81%,980,32%,7,8,"[40,60*7]"
1440,machine_1905,1.0,18,45%,23%,14,78%,76%,1140,21%,7,5,"[40,60*3,80]"
1440,machine_1909,2.8,2,95%,66%,0,100%,100%,1080,25%,6,6,"[60*6]"
1440,machine_1912,3.8,0,99%,73%,7,89%,89%,1020,29%,6,6,"[40,60*3,100*2]"
1440,machine_1915,1.3,11,64%,40%,8,88%,86%,900,38%,7,6,"[40,60*3,120,200]"
1440,machine_1916,4.7,0,100%,80%,7,89%,82%,920,36%,7,9,"[40,60*8]"
1440,machine_1918,1.1,11,64%,35%,7,89%,89%,1200,17%,6,4,"[60*4]"
1440,machine_1919,1.0,16,51%,42%,4,94%,90%,1080,25%,7,6,"[60*6]"
1440,machine_1920,1.0,15,55%,42%,0,100%,96%,920,36%,7,8,"[60*7,100]"
1440,machine_1921,5.7,0,100%,87%,5,93%,90%,1060,26%,7,6,"[40,60*4,100]"
1440,machine_1922,1.1,10,69%,35%,8,88%,87%,1260,13%,6,3,"[60*3]"
1440,machine_1924,1.1,13,60%,38%,0,100%,100%,1160,19%,7,5,"[40,60*4]"
1440,machine_1925,1.7,9,72%,55%,16,75%,75%,1160,19%,7,5,"[40,60*4]"
1440,machine_1926,2.3,5,85%,59%,2,97%,97%,1040,28%,7,7,"[40,60*6]"
1440,machine_1927,1.3,11,65%,45%,1,98%,98%,980,32%,7,5,"[60*3,80,200]"
1440,machine_1928,1.0,21,34%,28%,0,100%,98%,1140,21%,7,5,"[40,60*3,80]"
1440,machine_1929,1.1,11,66%,43%,0,100%,100%,1060,26%,7,6,"[40,60*4,100]"
1440,machine_1930,1.2,5,85%,42%,16,75%,74%,1080,25%,7,3,"[60,100,200]"
1440,machine_1931,1.2,12,62%,45%,14,78%,78%,1080,25%,7,6,"[60*6]"
1440,machine_1934,1.0,16,51%,38%,0,100%,97%,980,32%,7,8,"[40,60*7]"
1440,machine_1935,1.0,22,31%,20%,8,88%,81%,1040,28%,7,6,"[60*5,100]"
1440,machine_1937,1.0,13,59%,38%,3,96%,88%,1140,21%,6,5,"[60*5]"
1440,machine_1938,2.7,5,85%,64%,3,96%,95%,820,43%,7,8,"[60*7,200]"
1440,machine_1939,1.0,17,48%,36%,32,50%,50%,1200,17%,7,4,"[60*4]"
1440,machine_1941,1.4,12,63%,53%,14,79%,79%,840,42%,7,8,"[40,60*6,200]"
1440,machine_1942,1.1,12,64%,44%,16,75%,75%,1080,25%,7,6,"[60*6]"
1440,machine_1943,1.0,16,50%,32%,16,75%,75%,1160,19%,7,5,"[40,60*4]"
1440,machine_1944,1.2,9,71%,47%,0,100%,100%,1080,25%,7,7,"[40*3,60*4]"
1440,machine_1945,1.7,12,64%,57%,21,67%,60%,1020,29%,7,7,"[60*7]"
1440,machine_1947,1.2,11,67%,42%,0,100%,100%,1260,13%,6,3,"[60*3]"
1440,machine_1948,2.7,5,83%,62%,20,69%,69%,1220,15%,7,3,"[60*2,100]"
1440,machine_1950,1.0,19,41%,33%,8,88%,83%,920,36%,7,7,"[60*5,100,120]"
1440,machine_1952,1.5,11,67%,53%,0,100%,100%,1060,26%,7,6,"[60*5,80]"
1440,machine_1953,1.5,11,64%,49%,12,81%,81%,1140,21%,7,5,"[60*5]"
1440,machine_1954,2.5,5,84%,60%,10,84%,78%,960,33%,7,8,"[60*8]"
1440,machine_1955,1.0,17,47%,32%,9,87%,75%,1140,21%,7,5,"[60*5]"
1440,machine_1957,2.8,3,91%,62%,8,88%,88%,1160,19%,7,5,"[40,60*4]"
1440,machine_1958,3.8,4,88%,74%,1,98%,98%,660,54%,7,10,"[60*8,100,200]"
1440,machine_1959,1.1,13,61%,39%,8,87%,86%,980,32%,7,8,"[40,60*7]"
1440,machine_1960,1.0,15,52%,46%,29,55%,54%,1120,22%,7,6,"[40*2,60*4]"
1440,machine_1961,1.0,19,41%,35%,0,100%,98%,980,32%,7,7,"[60*5,80*2]"
1440,machine_1962,2.4,7,77%,61%,14,79%,76%,880,39%,7,7,"[60*6,200]"
1440,machine_1963,1.6,11,67%,54%,11,83%,82%,1080,25%,7,6,"[40,60*4,80]"
1440,machine_1964,2.2,6,83%,56%,8,88%,88%,1100,24%,7,5,"[60*4,100]"
1440,machine_1966,1.0,16,50%,41%,14,79%,78%,940,35%,7,8,"[60*7,80]"
1440,machine_1967,3.4,3,91%,71%,0,100%,100%,1020,29%,7,7,"[60*7]"
1440,machine_1970,1.0,20,39%,25%,8,88%,87%,1040,28%,7,7,"[40,60*6]"
1440,machine_1971,4.4,0,100%,79%,12,81%,81%,1140,21%,7,5,"[60*5]"
1440,machine_1973,2.3,8,75%,62%,0,100%,100%,980,32%,7,8,"[40,60*7]"
1440,machine_1974,1.4,10,70%,45%,8,88%,84%,1020,29%,7,5,"[40,60*3,200]"
1440,machine_1975,1.0,18,44%,20%,24,63%,62%,1200,17%,7,4,"[60*4]"
1440,machine_1978,3.6,2,94%,69%,0,100%,99%,900,38%,7,7,"[40,60*5,200]"
1440,machine_1980,2.2,2,94%,49%,8,88%,86%,980,32%,7,5,"[60*3,80,200]"
1440,machine_1981,1.0,15,54%,42%,16,75%,74%,1100,24%,7,6,"[40,60*5]"
1440,machine_1982,1.0,19,42%,25%,8,88%,83%,1140,21%,7,5,"[40,60*3,80]"
1440,machine_1986,1.0,18,44%,28%,15,77%,77%,880,39%,7,7,"[60*6,200]"
1440,machine_1990,1.6,8,76%,52%,8,88%,79%,1040,28%,7,7,"[40,60*6]"
1440,machine_1991,1.0,25,22%,16%,39,40%,40%,1140,21%,7,4,"[60*3,120]"
1440,machine_1993,2.0,6,81%,44%,2,97%,96%,1320,8%,6,2,"[60*2]"
1440,machine_1995,1.6,10,69%,55%,16,75%,73%,1140,21%,7,5,"[60*5]"
1440,machine_1996,1.1,14,57%,46%,16,75%,75%,1120,22%,7,5,"[60*4,80]"
1440,machine_1997,1.1,13,58%,40%,20,69%,68%,1040,28%,7,7,"[40,60*6]"
1440,machine_2000,3.9,1,96%,75%,0,100%,100%,1080,25%,7,6,"[60*6]"
1440,machine_2001,1.5,7,79%,50%,3,96%,89%,1140,21%,6,5,"[60*5]"
1440,machine_2002,1.0,16,48%,29%,16,75%,73%,1080,25%,7,6,"[60*6]"
1440,machine_2003,3.3,2,95%,68%,2,97%,95%,980,32%,7,8,"[40,60*7]"
1440,machine_2005,1.0,21,36%,30%,8,88%,87%,960,33%,7,7,"[40,60*4,80,120]"
1440,machine_2006,4.3,1,98%,77%,8,88%,88%,1060,26%,7,6,"[60*5,80]"
1440,machine_2007,1.0,19,41%,33%,8,88%,87%,960,33%,7,7,"[60*6,120]"
1440,machine_2008,1.7,6,80%,51%,1,98%,88%,980,32%,7,7,"[60*6,100]"
1440,machine_2010,1.5,9,70%,51%,13,80%,80%,980,32%,7,7,"[60*6,100]"
1440,machine_2013,1.0,16,51%,28%,8,88%,87%,1120,22%,7,6,"[40*2,60*4]"
1440,machine_2014,1.0,18,42%,19%,14,78%,78%,1260,13%,6,3,"[60*3]"
1440,machine_2015,1.0,14,56%,32%,16,75%,75%,1100,24%,7,6,"[40,60*5]"
1440,machine_2016,1.0,16,49%,30%,8,88%,88%,1100,24%,7,6,"[40*2,60*3,80]"
1440,machine_2018,2.3,1,98%,60%,7,89%,89%,1080,25%,6,5,"[60*3,80,100]"
1440,machine_2019,1.0,21,36%,24%,8,87%,79%,820,43%,7,8,"[60*7,200]"
1440,machine_2020,3.2,2,95%,67%,4,94%,94%,1080,25%,7,6,"[60*6]"
1440,machine_2021,2.5,6,81%,63%,0,100%,98%,960,33%,7,7,"[60*5,80,100]"
1440,machine_2024,1.9,8,75%,57%,1,98%,97%,920,36%,7,9,"[40,60*8]"
1440,machine_2025,1.9,10,70%,56%,0,100%,98%,1020,29%,7,7,"[60*7]"
1440,machine_2028,1.0,14,55%,44%,0,100%,100%,980,32%,7,8,"[40,60*7]"
1440,machine_2030,1.0,16,50%,35%,23,65%,64%,1140,21%,7,5,"[60*5]"
1440,machine_2031,1.1,13,59%,43%,23,64%,61%,1100,24%,7,6,"[40,60*5]"
1440,machine_2032,1.0,22,32%,29%,8,88%,77%,980,32%,7,6,"[40*2,60*3,200]"
1440,machine_2035,3.0,2,94%,66%,7,90%,90%,1000,31%,7,6,"[60*3,80*2,100]"
1440,machine_2036,1.3,9,72%,41%,0,100%,94%,1100,24%,7,5,"[60*3,80*2]"
1440,machine_2039,1.0,18,45%,32%,8,88%,87%,953,34%,7,6,"[60*4,80,167]"
1440,machine_2040,1.0,13,60%,29%,16,75%,74%,1100,24%,7,5,"[60*4,100]"
1440,machine_2041,1.6,12,62%,52%,36,44%,44%,1280,11%,7,3,"[40,60*2]"
1440,machine_2042,1.0,13,60%,33%,15,77%,77%,940,35%,7,6,"[60*5,200]"
1440,machine_2043,1.1,12,63%,39%,15,77%,77%,1060,26%,7,6,"[60*5,80]"
1440,machine_2044,1.0,16,49%,32%,8,88%,81%,1040,28%,7,7,"[40,60*6]"
1440,machine_2045,1.3,11,66%,45%,0,100%,98%,1040,28%,7,7,"[40,60*6]"
1440,machine_2046,2.6,7,78%,64%,0,100%,96%,950,34%,7,7,"[40,60*5,150]"
1440,machine_2047,1.0,16,51%,35%,8,88%,86%,840,42%,7,7,"[60*4,80*2,200]"
1440,machine_2049,1.0,16,51%,38%,0,100%,100%,920,36%,7,6,"[60*4,80,200]"
1440,machine_2050,3.7,2,92%,73%,0,100%,100%,1020,29%,7,7,"[60*7]"
1440,machine_2051,1.4,11,66%,51%,14,78%,78%,1100,24%,7,6,"[40,60*5]"
1440,machine_2055,1.3,9,72%,42%,5,92%,91%,1080,25%,6,6,"[60*6]"
1440,machine_2056,3.5,5,86%,72%,1,99%,95%,1080,25%,7,6,"[60*6]"
1440,machine_2057,2.2,9,73%,61%,10,85%,78%,720,50%,7,8,"[40*2,60*4,100,300]"
1440,machine_2058,1.7,7,79%,55%,5,92%,91%,980,32%,6,6,"[40*2,60*3,200]"
1440,machine_2059,1.0,18,42%,29%,32,50%,50%,1200,17%,7,4,"[60*4]"
1440,machine_2060,4.4,0,100%,78%,4,94%,92%,1020,29%,7,7,"[60*7]"
1440,machine_2061,3.2,5,83%,69%,16,75%,75%,1020,29%,7,5,"[40,60*3,200]"
1440,machine_2063,1.3,12,61%,43%,15,77%,75%,1000,31%,7,6,"[60*4,100*2]"
1440,machine_2064,1.0,13,59%,32%,8,88%,87%,1040,28%,7,6,"[60*5,100]"
1440,machine_2065,1.0,17,47%,34%,18,72%,71%,960,33%,7,8,"[60*8]"
1440,machine_2067,2.7,6,82%,64%,28,56%,56%,1160,19%,7,4,"[60*3,100]"
1440,machine_2068,1.0,18,44%,41%,28,56%,51%,1040,28%,7,7,"[40,60*6]"
1440,machine_2071,1.7,10,68%,56%,24,63%,62%,1160,19%,7,5,"[40,60*4]"
1440,machine_2072,1.2,12,63%,49%,22,66%,65%,1160,19%,7,5,"[40,60*4]"
1440,machine_2075,1.0,15,54%,34%,8,88%,81%,1060,26%,7,7,"[40*2,60*5]"
1440,machine_2077,1.6,9,71%,52%,15,77%,68%,1060,26%,7,6,"[40,60*4,100]"
1440,machine_2078,1.1,13,60%,41%,6,91%,90%,1030,28%,7,6,"[40*2,60*3,150]"
1440,machine_2079,3.6,4,88%,73%,14,78%,77%,1060,26%,7,6,"[40,60*4,100]"
1440,machine_2080,1.1,14,57%,44%,8,88%,87%,1180,18%,6,4,"[60*3,80]"
1440,machine_2084,1.0,24,26%,16%,23,65%,61%,973,32%,7,6,"[60*5,167]"
1440,machine_2087,1.0,16,49%,35%,15,77%,77%,980,32%,7,7,"[60*6,100]"
1440,machine_2088,1.1,12,63%,39%,29,55%,55%,1020,29%,7,7,"[60*7]"
1440,machine_2089,1.0,14,55%,29%,0,100%,97%,1140,21%,6,5,"[60*5]"
1440,machine_2090,1.7,8,75%,40%,4,94%,94%,1380,4%,6,1,"[60]"
1440,machine_2091,3.0,5,86%,66%,0,100%,94%,1020,29%,7,7,"[60*7]"
1440,machine_2093,3.6,1,97%,72%,4,94%,91%,840,42%,7,10,"[40,60*8,80]"
1440,machine_2096,2.8,2,93%,63%,2,97%,96%,860,40%,7,9,"[60*7,80*2]"
1440,machine_2097,1.0,18,44%,29%,22,66%,65%,1160,19%,7,5,"[40,60*4]"
1440,machine_2098,3.6,0,99%,70%,3,96%,96%,980,32%,7,7,"[60*6,100]"
1440,machine_2099,2.2,7,78%,59%,8,87%,83%,1000,31%,7,7,"[40,60*5,100]"
1440,machine_2100,1.0,15,53%,43%,16,75%,75%,1180,18%,7,4,"[60*3,80]"
1440,machine_2101,1.1,14,57%,45%,1,99%,93%,840,42%,7,8,"[40,60*6,200]"
1440,machine_2102,1.0,17,46%,37%,20,69%,69%,1120,22%,7,5,"[40,60*3,100]"
1440,machine_2103,1.6,10,69%,52%,11,82%,81%,960,33%,7,8,"[60*8]"
1440,machine_2104,1.5,2,94%,45%,5,93%,91%,610,58%,7,6,"[60*3,150,200,300]"
1440,machine_2105,1.0,17,46%,36%,16,75%,75%,1140,21%,7,4,"[60*2,80,100]"
1440,machine_2107,1.0,19,39%,24%,24,63%,57%,1200,17%,7,4,"[60*4]"
1440,machine_2108,5.0,0,100%,83%,0,100%,99%,1000,31%,7,7,"[40,60*5,100]"
1440,machine_2111,2.2,9,73%,61%,0,100%,99%,1040,28%,7,7,"[40,60*6]"
1440,machine_2113,2.5,0,99%,54%,0,99%,98%,1260,13%,6,3,"[60*3]"
1440,machine_2114,2.8,2,93%,65%,6,91%,89%,1020,29%,6,7,"[60*7]"
1440,machine_2115,1.1,12,62%,40%,0,100%,98%,1080,25%,7,6,"[60*6]"
1440,machine_2116,1.0,21,33%,23%,9,85%,81%,1040,28%,7,7,"[40,60*6]"
1440,machine_2117,1.1,12,63%,44%,8,88%,86%,1200,17%,6,4,"[60*4]"
1440,machine_2118,2.3,7,79%,61%,2,97%,84%,900,38%,7,9,"[60*9]"
1440,machine_2120,3.1,4,88%,68%,0,100%,98%,1000,31%,7,7,"[40,60*5,100]"
1440,machine_2121,1.2,12,63%,48%,0,100%,97%,980,32%,7,8,"[40,60*7]"
